dataset,fold,p,k,feature_ratio,feature_pct,baseline_train_auc,baseline_train_accuracy,baseline_auc,baseline_accuracy,stg_train_auc,stg_train_accuracy,stg_auc,stg_accuracy,lspin_train_auc,lspin_train_accuracy,lspin_auc,lspin_accuracy,stg_auc_delta,lspin_auc_delta,stg_accuracy_delta,lspin_accuracy_delta
SMK-CAN-187,2,19993,15994,0.8,80,1,1,0.7736111111111111,0.7368421052631579,1,1,0.7847222222222223,0.7368421052631579,1,1,0.8041666666666667,0.7105263157894737,0.011111111111111183,0.030555555555555558,0,-0.026315789
SMK-CAN-187,3,19993,15994,0.8,80,1,1,0.7090643274853802,0.7027027027027027,1,1,0.7134502923976608,0.7027027027027027,1,1,0.685672515,0.6486486486486487,0.004385965,-0.023391813,0,-0.054054054
SMK-CAN-187,4,19993,15994,0.8,80,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7894736842105263,0.7567567567567568,1,1,0.7777777777777778,0.7027027027027027,0.026315789,0.014619883040935644,0.081081081,0.027027027027027084
SMK-CAN-187,5,19993,15994,0.8,80,1,1,0.6242690058479532,0.5405405405405406,1,1,0.6242690058479532,0.5405405405405406,1,1,0.6271929824561404,0.5675675675675675,0,0.002923977,0,0.027027027027026973
SMK-CAN-187,1,19993,13995,0.7,70,1,1,0.8680555555555556,0.7631578947368421,1,1,0.8791666666666667,0.7894736842105263,1,1,0.8750000000000001,0.7368421052631579,0.011111111111111072,0.006944444,0.026315789,-0.026315789
SMK-CAN-187,2,19993,13995,0.7,70,1,1,0.7736111111111111,0.7368421052631579,1,1,0.7694444444444444,0.7368421052631579,1,1,0.8041666666666667,0.7368421052631579,-0.004166667,0.030555555555555558,0,0
SMK-CAN-187,3,19993,13995,0.7,70,1,1,0.7090643274853802,0.7027027027027027,1,1,0.7266081871345029,0.7297297297297297,1,1,0.7222222222222222,0.7027027027027027,0.01754386,0.013157894736842035,0.027027027027026973,0
SMK-CAN-187,4,19993,13995,0.7,70,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7675438596491229,0.7297297297297297,1,1,0.7631578947368421,0.6756756756756757,0.004385965,0,0.054054054,0
SMK-CAN-187,5,19993,13995,0.7,70,1,1,0.6242690058479532,0.5405405405405406,1,1,0.5964912280701754,0.5405405405405406,1,1,0.6432748538011697,0.5405405405405406,-0.027777778,0.019005848,0,0
SMK-CAN-187,1,19993,11996,0.6,60,1,1,0.8680555555555556,0.7631578947368421,1,1,0.8986111111111111,0.7894736842105263,1,1,0.8694444444444445,0.7894736842105263,0.030555555555555558,0.001388889,0.026315789,0.026315789
SMK-CAN-187,2,19993,11996,0.6,60,1,1,0.7736111111111111,0.7368421052631579,1,1,0.7958333333333333,0.7631578947368421,1,1,0.7833333333333333,0.7105263157894737,0.022222222222222143,0.009722222,0.026315789473684292,-0.026315789
SMK-CAN-187,3,19993,11996,0.6,60,1,1,0.7090643274853802,0.7027027027027027,1,1,0.7134502923976608,0.6756756756756757,1,1,0.6798245614035088,0.6756756756756757,0.004385965,-0.029239766,-0.027027027,-0.027027027
SMK-CAN-187,4,19993,11996,0.6,60,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7543859649122807,0.6756756756756757,1,1,0.7733918128654971,0.6756756756756757,-0.00877193,0.010233918128654929,0,0
SMK-CAN-187,5,19993,11996,0.6,60,1,1,0.6242690058479532,0.5405405405405406,1,1,0.631578947,0.5135135135135135,1,1,0.621345029,0.5405405405405406,0.007309942,-0.002923977,-0.027027027,0
SMK-CAN-187,1,19993,9996,0.5,50,1,1,0.8680555555555556,0.7631578947368421,1,1,0.8875000000000001,0.7894736842105263,1,1,0.875,0.7631578947368421,0.019444444444444486,0.006944444,0.026315789,0
SMK-CAN-187,2,19993,9996,0.5,50,1,1,0.7736111111111111,0.7368421052631579,1,1,0.7972222222222223,0.7631578947368421,1,1,0.8111111111111111,0.7368421052631579,0.023611111111111138,0.0375,0.026315789473684292,0
SMK-CAN-187,3,19993,9996,0.5,50,1,1,0.7090643274853802,0.7027027027027027,1,1,0.7017543859649122,0.6756756756756757,1,1,0.6798245614035087,0.6486486486486487,-0.007309942,-0.029239766,-0.027027027,-0.054054054
SMK-CAN-187,4,19993,9996,0.5,50,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7587719298245614,0.7297297297297297,1,1,0.7660818713450293,0.6756756756756757,-0.004385965,0.002923977,0.054054054,0
SMK-CAN-187,5,19993,9996,0.5,50,1,1,0.6242690058479532,0.5405405405405406,1,1,0.6169590643274854,0.5675675675675675,1,1,0.6228070175438596,0.5405405405405406,-0.007309942,-0.001461988,0.027027027027026973,0
SMK-CAN-187,1,19993,7997,0.4,40,1,1,0.8680555555555556,0.7631578947368421,1,1,0.8763888888888889,0.7631578947368421,1,1,0.8902777777777777,0.7631578947368421,0.008333333,0.022222222222222143,0,0
SMK-CAN-187,2,19993,7997,0.4,40,1,1,0.7736111111111111,0.7368421052631579,1,1,0.7805555555555556,0.7631578947368421,1,1,0.7930555555555556,0.7631578947368421,0.006944444,0.019444444444444486,0.026315789473684292,0.026315789473684292
SMK-CAN-187,3,19993,7997,0.4,40,1,1,0.7090643274853802,0.7027027027027027,1,1,0.6988304093567252,0.7027027027027027,1,1,0.7207602339181286,0.6756756756756757,-0.010233918,0.011695906432748426,0,-0.027027027
SMK-CAN-187,4,19993,7997,0.4,40,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7748538011695907,0.7027027027027027,1,1,0.770467836,0.6756756756756757,0.011695906432748537,0.007309942,0.027027027027027084,0
SMK-CAN-187,5,19993,7997,0.4,40,1,1,0.6242690058479532,0.5405405405405406,1,1,0.6242690058479532,0.5405405405405406,1,1,0.618421053,0.5135135135135135,0,-0.005847953,0,-0.027027027
SMK-CAN-187,1,19993,5998,0.3,30,1,1,0.8680555555555556,0.7631578947368421,1,1,0.8763888888888889,0.7894736842105263,1,1,0.8597222222222223,0.7894736842105263,0.008333333,-0.008333333,0.026315789,0.026315789
SMK-CAN-187,2,19993,5998,0.3,30,1,1,0.7736111111111111,0.7368421052631579,1,1,0.7777777777777778,0.7368421052631579,1,1,0.7930555555555556,0.7105263157894737,0.004166667,0.019444444444444486,0,-0.026315789
SMK-CAN-187,3,19993,5998,0.3,30,1,1,0.7090643274853802,0.7027027027027027,1,1,0.695906433,0.6756756756756757,1,1,0.6871345029239766,0.6486486486486487,-0.013157895,-0.021929825,-0.027027027,-0.054054054
SMK-CAN-187,4,19993,5998,0.3,30,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7719298245614035,0.7027027027027027,1,1,0.7690058479532164,0.7027027027027027,0.00877193,0.005847953,0.027027027027027084,0.027027027027027084
SMK-CAN-187,5,19993,5998,0.3,30,1,1,0.6242690058479532,0.5405405405405406,1,1,0.6198830409356725,0.5675675675675675,1,1,0.6154970760233918,0.5405405405405406,-0.004385965,-0.00877193,0.027027027027026973,0
SMK-CAN-187,1,19993,3999,0.2,20,1,1,0.8680555555555556,0.7631578947368421,1,1,0.8763888888888889,0.7631578947368421,1,1,0.8875000000000001,0.7894736842105263,0.008333333,0.019444444444444486,0,0.026315789
SMK-CAN-187,2,19993,3999,0.2,20,1,1,0.7736111111111111,0.7368421052631579,1,1,0.7930555555555556,0.7105263157894737,1,1,0.8041666666666667,0.7105263157894737,0.019444444444444486,0.030555555555555558,-0.026315789,-0.026315789
SMK-CAN-187,3,19993,3999,0.2,20,1,1,0.7090643274853802,0.7027027027027027,1,1,0.6842105263157895,0.6216216216216216,1,1,0.7105263157894737,0.7027027027027027,-0.024853801,0.001461988,-0.081081081,0
SMK-CAN-187,4,19993,3999,0.2,20,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7529239766081871,0.7297297297297297,1,1,0.7777777777777778,0.7027027027027027,-0.010233918,0.014619883040935644,0.054054054,0.027027027027027084
SMK-CAN-187,5,19993,3999,0.2,20,1,1,0.6242690058479532,0.5405405405405406,1,1,0.6286549707602339,0.5675675675675675,1,1,0.6286549707602339,0.5405405405405406,0.004385965,0.004385965,0.027027027027026973,0
SMK-CAN-187,1,19993,1999,0.1,10,1,1,0.8680555555555556,0.7631578947368421,1,1,0.8944444444444445,0.8157894736842105,1,1,0.8541666666666666,0.8157894736842105,0.026388888888888906,-0.013888889,0.052631579,0.052631579
SMK-CAN-187,2,19993,1999,0.1,10,1,1,0.7736111111111111,0.7368421052631579,1,1,0.7722222222222223,0.6842105263157895,1,1,0.7916666666666666,0.7368421052631579,-0.001388889,0.018055556,-0.052631579,0
SMK-CAN-187,3,19993,1999,0.1,10,1,1,0.7090643274853802,0.7027027027027027,1,1,0.6710526315789473,0.6486486486486487,1,1,0.685672515,0.7027027027027027,-0.038011696,-0.023391813,-0.054054054,0
SMK-CAN-187,4,19993,1999,0.1,10,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7616959064327485,0.6756756756756757,1,1,0.7880116959064327,0.7567567567567568,-0.001461988,0.024853801169590573,0,0.081081081
SMK-CAN-187,5,19993,1999,0.1,10,1,1,0.6242690058479532,0.5405405405405406,1,1,0.631578947,0.5405405405405406,1,1,0.6403508771929824,0.5675675675675675,0.007309942,0.016081871345029253,0,0.027027027027026973
SMK-CAN-187,1,19993,1000,0.05,5,1,1,0.8680555555555556,0.7631578947368421,1,1,0.8666666666666666,0.8157894736842105,1,1,0.875,0.7894736842105263,-0.001388889,0.006944444,0.052631579,0.026315789
SMK-CAN-187,2,19993,1000,0.05,5,1,1,0.7736111111111111,0.7368421052631579,1,1,0.763888889,0.7368421052631579,1,1,0.7944444444444445,0.7368421052631579,-0.009722222,0.020833333,0,0
SMK-CAN-187,3,19993,1000,0.05,5,1,1,0.7090643274853802,0.7027027027027027,1,1,0.7207602339181286,0.6756756756756757,1,1,0.6944444444444444,0.7027027027027027,0.011695906432748426,-0.014619883,-0.027027027,0
SMK-CAN-187,4,19993,1000,0.05,5,1,1,0.7631578947368421,0.6756756756756757,1,1,0.7646198830409356,0.7027027027027027,1,1,0.7690058479532164,0.7027027027027027,0.001461988,0.005847953,0.027027027027027084,0.027027027027027084
SMK-CAN-187,5,19993,1000,0.05,5,1,1,0.6242690058479532,0.5405405405405406,1,1,0.618421053,0.5405405405405406,1,1,0.6345029239766082,0.5405405405405406,-0.005847953,0.010233918,0,0
colon,1,2000,2000,1,100,1,1,0.95,0.8461538461538461,1,1,0.95,0.8461538461538461,1,1,0.95,0.8461538461538461,0,0,0,0
colon,2,2000,2000,1,100,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,0,0,0,0
colon,3,2000,2000,1,100,1,1,0.8125,0.6666666666666666,1,1,0.8125,0.6666666666666666,1,1,0.8125,0.6666666666666666,0,0,0,0
colon,4,2000,2000,1,100,1,1,0.9375,0.8333333333333334,1,1,0.9375,0.8333333333333334,1,1,0.9375,0.8333333333333334,0,0,0,0
colon,5,2000,2000,1,100,1,1,1,0.8333333333333334,1,1,1,0.8333333333333334,1,1,1,0.8333333333333334,0,0,0,0
colon,1,2000,1800,0.9,90,1,1,0.95,0.8461538461538461,1,1,0.95,0.7692307692307693,1,1,0.975,0.9230769230769231,0,0.025000000000000022,-0.076923077,0.076923077
colon,2,2000,1800,0.9,90,1,1,0.975,0.8461538461538461,1,1,0.95,0.8461538461538461,1,1,0.975,0.8461538461538461,-0.025,0,0,0
colon,3,2000,1800,0.9,90,1,1,0.8125,0.6666666666666666,1,1,0.8125,0.75,1,1,0.8125,0.6666666666666666,0,0,0.083333333,0
colon,4,2000,1800,0.9,90,1,1,0.9375,0.8333333333333334,1,1,0.90625,0.8333333333333334,1,1,0.875,0.8333333333333334,-0.03125,-0.0625,0,0
colon,5,2000,1800,0.9,90,1,1,1,0.8333333333333334,1,1,1,0.9166666666666666,1,1,1,0.8333333333333334,0,0,0.083333333,0
colon,1,2000,1600,0.8,80,1,1,0.95,0.8461538461538461,1,1,0.95,0.7692307692307693,1,1,0.975,0.8461538461538461,0,0.025000000000000022,-0.076923077,0
colon,2,2000,1600,0.8,80,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,0,0,0,0
colon,3,2000,1600,0.8,80,1,1,0.8125,0.6666666666666666,1,1,0.84375,0.6666666666666666,1,1,0.765625,0.6666666666666666,0.03125,-0.046875,0,0
colon,4,2000,1600,0.8,80,1,1,0.9375,0.8333333333333334,1,1,0.875,0.8333333333333334,1,1,0.875,0.8333333333333334,-0.0625,-0.0625,0,0
colon,5,2000,1600,0.8,80,1,1,1,0.8333333333333334,1,1,1,0.9166666666666666,1,1,1,0.8333333333333334,0,0,0.083333333,0
colon,1,2000,1400,0.7,70,1,1,0.95,0.8461538461538461,1,1,0.95,0.8461538461538461,1,1,0.975,0.8461538461538461,0,0.025000000000000022,0,0
colon,2,2000,1400,0.7,70,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,1,1,0.95,0.8461538461538461,0,-0.025,0,0
colon,3,2000,1400,0.7,70,1,1,0.8125,0.6666666666666666,1,1,0.78125,0.6666666666666666,1,1,0.78125,0.6666666666666666,-0.03125,-0.03125,0,0
colon,4,2000,1400,0.7,70,1,1,0.9375,0.8333333333333334,1,1,0.84375,0.8333333333333334,1,1,0.84375,0.8333333333333334,-0.09375,-0.09375,0,0
colon,5,2000,1400,0.7,70,1,1,1,0.8333333333333334,1,1,1,0.9166666666666666,1,1,0.9375,0.8333333333333334,0,-0.0625,0.083333333,0
colon,1,2000,1200,0.6,60,1,1,0.95,0.8461538461538461,1,1,0.95,0.7692307692307693,1,1,0.975,0.9230769230769231,0,0.025000000000000022,-0.076923077,0.076923077
colon,2,2000,1200,0.6,60,1,1,0.975,0.8461538461538461,1,1,0.95,0.9230769230769231,1,1,0.95,0.8461538461538461,-0.025,-0.025,0.076923077,0
colon,3,2000,1200,0.6,60,1,1,0.8125,0.6666666666666666,1,1,0.78125,0.6666666666666666,1,1,0.78125,0.6666666666666666,-0.03125,-0.03125,0,0
colon,4,2000,1200,0.6,60,1,1,0.9375,0.8333333333333334,1,1,0.875,0.8333333333333334,1,1,0.921875,0.8333333333333334,-0.0625,-0.015625,0,0
colon,5,2000,1200,0.6,60,1,1,1,0.8333333333333334,1,1,1,0.9166666666666666,1,1,0.96875,0.9166666666666666,0,-0.03125,0.083333333,0.083333333
colon,1,2000,1000,0.5,50,1,1,0.95,0.8461538461538461,1,1,0.95,0.7692307692307693,1,1,0.975,0.9230769230769231,0,0.025000000000000022,-0.076923077,0.076923077
colon,2,2000,1000,0.5,50,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,1,1,0.95,0.8461538461538461,0,-0.025,0,0
colon,3,2000,1000,0.5,50,1,1,0.8125,0.6666666666666666,1,1,0.71875,0.6666666666666666,1,1,0.75,0.75,-0.09375,-0.0625,0,0.083333333
colon,4,2000,1000,0.5,50,1,1,0.9375,0.8333333333333334,1,1,0.84375,0.8333333333333334,1,1,0.84375,0.8333333333333334,-0.09375,-0.09375,0,0
colon,5,2000,1000,0.5,50,1,1,1,0.8333333333333334,1,1,1,0.9166666666666666,1,1,0.96875,0.8333333333333334,0,-0.03125,0.083333333,0
colon,1,2000,800,0.4,40,1,1,0.95,0.8461538461538461,1,1,0.95,0.8461538461538461,1,1,0.975,0.9230769230769231,0,0.025000000000000022,0,0.076923077
colon,2,2000,800,0.4,40,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,1,1,0.95,0.8461538461538461,0,-0.025,0,0
colon,3,2000,800,0.4,40,1,1,0.8125,0.6666666666666666,1,1,0.75,0.6666666666666666,1,1,0.8125,0.75,-0.0625,0,0,0.083333333
colon,4,2000,800,0.4,40,1,1,0.9375,0.8333333333333334,1,1,0.875,0.8333333333333334,1,1,0.875,0.8333333333333334,-0.0625,-0.0625,0,0
colon,5,2000,800,0.4,40,1,1,1,0.8333333333333334,1,1,0.96875,0.9166666666666666,1,1,0.96875,0.9166666666666666,-0.03125,-0.03125,0.083333333,0.083333333
colon,1,2000,600,0.3,30,1,1,0.95,0.8461538461538461,1,1,0.975,0.9230769230769231,1,1,0.975,0.9230769230769231,0.025000000000000022,0.025000000000000022,0.076923077,0.076923077
colon,2,2000,600,0.3,30,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,0,0,0,0
colon,3,2000,600,0.3,30,1,1,0.8125,0.6666666666666666,1,1,0.78125,0.5833333333333334,1,1,0.75,0.6666666666666666,-0.03125,-0.0625,-0.083333333,0
colon,4,2000,600,0.3,30,1,1,0.9375,0.8333333333333334,1,1,0.9375,0.8333333333333334,1,1,0.875,0.8333333333333334,0,-0.0625,0,0
colon,5,2000,600,0.3,30,1,1,1,0.8333333333333334,1,1,1,0.9166666666666666,1,1,0.96875,0.9166666666666666,0,-0.03125,0.083333333,0.083333333
colon,1,2000,400,0.2,20,1,1,0.95,0.8461538461538461,1,1,0.975,0.9230769230769231,1,1,0.975,0.9230769230769231,0.025000000000000022,0.025000000000000022,0.076923077,0.076923077
colon,2,2000,400,0.2,20,1,1,0.975,0.8461538461538461,1,1,0.975,0.8461538461538461,1,1,0.95,0.9230769230769231,0,-0.025,0,0.076923077
colon,3,2000,400,0.2,20,1,1,0.8125,0.6666666666666666,1,1,0.8125,0.6666666666666666,1,1,0.84375,0.6666666666666666,0,0.03125,0,0
colon,4,2000,400,0.2,20,1,1,0.9375,0.8333333333333334,1,1,0.8125,0.8333333333333334,1,1,0.90625,0.8333333333333334,-0.125,-0.03125,0,0
colon,5,2000,400,0.2,20,1,1,1,0.8333333333333334,1,1,0.90625,0.8333333333333334,1,1,0.96875,0.9166666666666666,-0.09375,-0.03125,0,0.083333333
colon,1,2000,200,0.1,10,1,1,0.95,0.8461538461538461,1,1,0.95,0.9230769230769231,1,1,0.975,0.8461538461538461,0,0.025000000000000022,0.076923077,0
colon,2,2000,200,0.1,10,1,1,0.975,0.8461538461538461,1,1,0.95,0.8461538461538461,1,1,0.95,0.8461538461538461,-0.025,-0.025,0,0
colon,3,2000,200,0.1,10,1,1,0.8125,0.6666666666666666,1,1,0.78125,0.75,1,1,0.8125,0.6666666666666666,-0.03125,0,0.083333333,0
colon,4,2000,200,0.1,10,1,1,0.9375,0.8333333333333334,1,1,0.90625,0.8333333333333334,1,1,0.8125,0.8333333333333334,-0.03125,-0.125,0,0
colon,5,2000,200,0.1,10,1,1,1,0.8333333333333334,1,1,0.90625,0.8333333333333334,1,1,1,1,-0.09375,0,0,0.16666666666666663
colon,1,2000,100,0.05,5,1,1,0.95,0.8461538461538461,1,1,0.95,0.8461538461538461,1,1,0.875,0.7692307692307693,0,-0.075,0,-0.076923077
colon,2,2000,100,0.05,5,1,1,0.975,0.8461538461538461,1,1,1,1,1,1,0.975,0.9230769230769231,0.025000000000000022,0,0.15384615384615385,0.076923077
colon,3,2000,100,0.05,5,1,1,0.8125,0.6666666666666666,1,1,0.8125,0.8333333333333334,1,1,0.875,0.75,0,0.0625,0.16666666666666674,0.083333333
colon,4,2000,100,0.05,5,1,1,0.9375,0.8333333333333334,1,1,1,0.75,1,1,0.71875,0.8333333333333334,0.0625,-0.21875,-0.083333333,0
colon,5,2000,100,0.05,5,1,1,1,0.8333333333333334,1,1,0.875,0.8333333333333334,1,1,0.9375,0.75,-0.125,-0.0625,0,-0.083333333
leukemia,1,7070,7070,1,100,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,2,7070,7070,1,100,1,1,0.9,0.8,1,1,0.9,0.8,1,1,0.9,0.8,0,0,0,0
leukemia,3,7070,7070,1,100,1,1,1,0.9285714285714286,1,1,1,0.9285714285714286,1,1,1,0.9285714285714286,0,0,0,0
leukemia,4,7070,7070,1,100,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,5,7070,7070,1,100,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,6363,0.9,90,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,2,7070,6363,0.9,90,1,1,0.9,0.8,1,1,0.92,0.8666666666666667,1,1,0.92,0.8666666666666667,0.020000000000000018,0.020000000000000018,0.066666667,0.066666667
leukemia,3,7070,6363,0.9,90,1,1,1,0.9285714285714286,1,1,1,0.8571428571428571,1,1,1,0.9285714285714286,0,0,-0.071428571,0
leukemia,4,7070,6363,0.9,90,1,1,1,1,1,1,1,0.9285714285714286,1,1,1,0.9285714285714286,0,0,-0.071428571,-0.071428571
leukemia,5,7070,6363,0.9,90,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,5656,0.8,80,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,2,7070,5656,0.8,80,1,1,0.9,0.8,1,1,0.9,0.8,1,1,0.9,0.8666666666666667,0,0,0,0.066666667
leukemia,3,7070,5656,0.8,80,1,1,1,0.9285714285714286,1,1,1,0.8571428571428571,1,1,1,0.9285714285714286,0,0,-0.071428571,0
leukemia,4,7070,5656,0.8,80,1,1,1,1,1,1,1,0.9285714285714286,1,1,1,0.9285714285714286,0,0,-0.071428571,-0.071428571
leukemia,5,7070,5656,0.8,80,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,4949,0.7,70,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,2,7070,4949,0.7,70,1,1,0.9,0.8,1,1,0.8800000000000001,0.8666666666666667,1,1,0.9,0.8666666666666667,-0.02,0,0.066666667,0.066666667
leukemia,3,7070,4949,0.7,70,1,1,1,0.9285714285714286,1,1,1,0.8571428571428571,1,1,1,0.8571428571428571,0,0,-0.071428571,-0.071428571
leukemia,4,7070,4949,0.7,70,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,5,7070,4949,0.7,70,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,4242,0.6,60,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,2,7070,4242,0.6,60,1,1,0.9,0.8,1,1,0.9,0.8666666666666667,1,1,0.9,0.8666666666666667,0,0,0.066666667,0.066666667
leukemia,3,7070,4242,0.6,60,1,1,1,0.9285714285714286,1,1,1,0.9285714285714286,1,1,1,0.8571428571428571,0,0,0,-0.071428571
leukemia,4,7070,4242,0.6,60,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,5,7070,4242,0.6,60,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,3535,0.5,50,1,1,1,1,1,1,1,0.9333333333333333,1,1,1,1,0,0,-0.066666667,0
leukemia,2,7070,3535,0.5,50,1,1,0.9,0.8,1,1,0.9,0.8,1,1,0.9,0.8666666666666667,0,0,0,0.066666667
leukemia,3,7070,3535,0.5,50,1,1,1,0.9285714285714286,1,1,1,0.8571428571428571,1,1,1,0.7857142857142857,0,0,-0.071428571,-0.142857143
leukemia,4,7070,3535,0.5,50,1,1,1,1,1,1,1,0.9285714285714286,1,1,1,0.9285714285714286,0,0,-0.071428571,-0.071428571
leukemia,5,7070,3535,0.5,50,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,2828,0.4,40,1,1,1,1,1,1,1,0.9333333333333333,1,1,1,0.9333333333333333,0,0,-0.066666667,-0.066666667
leukemia,2,7070,2828,0.4,40,1,1,0.9,0.8,1,1,0.9,0.8,1,1,0.9,0.8666666666666667,0,0,0,0.066666667
leukemia,3,7070,2828,0.4,40,1,1,1,0.9285714285714286,1,1,1,0.7857142857142857,1,1,1,0.7857142857142857,0,0,-0.142857143,-0.142857143
leukemia,4,7070,2828,0.4,40,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,5,7070,2828,0.4,40,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,2121,0.3,30,1,1,1,1,1,1,1,0.9333333333333333,1,1,1,1,0,0,-0.066666667,0
leukemia,2,7070,2121,0.3,30,1,1,0.9,0.8,1,1,0.9,0.8,1,1,0.87,0.8666666666666667,0,-0.03,0,0.066666667
leukemia,3,7070,2121,0.3,30,1,1,1,0.9285714285714286,1,1,1,0.7857142857142857,1,1,1,0.7857142857142857,0,0,-0.142857143,-0.142857143
leukemia,4,7070,2121,0.3,30,1,1,1,1,1,1,1,1,1,1,1,0.9285714285714286,0,0,0,-0.071428571
leukemia,5,7070,2121,0.3,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,1414,0.2,20,1,1,1,1,1,1,1,0.9333333333333333,1,1,1,0.9333333333333333,0,0,-0.066666667,-0.066666667
leukemia,2,7070,1414,0.2,20,1,1,0.9,0.8,1,1,0.92,0.8666666666666667,1,1,0.8800000000000001,0.8666666666666667,0.020000000000000018,-0.02,0.066666667,0.066666667
leukemia,3,7070,1414,0.2,20,1,1,1,0.9285714285714286,1,1,0.9777777777777777,0.7857142857142857,1,1,1,0.7857142857142857,-0.022222222,0,-0.142857143,-0.142857143
leukemia,4,7070,1414,0.2,20,1,1,1,1,1,1,1,1,1,1,1,0.9285714285714286,0,0,0,-0.071428571
leukemia,5,7070,1414,0.2,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,707,0.1,10,1,1,1,1,1,1,1,0.9333333333333333,1,1,1,0.9333333333333333,0,0,-0.066666667,-0.066666667
leukemia,2,7070,707,0.1,10,1,1,0.9,0.8,1,1,0.9,0.8666666666666667,1,1,0.8,0.8,0,-0.1,0.066666667,0
leukemia,3,7070,707,0.1,10,1,1,1,0.9285714285714286,1,1,0.9777777777777779,0.7857142857142857,1,1,1,0.7857142857142857,-0.022222222,0,-0.142857143,-0.142857143
leukemia,4,7070,707,0.1,10,1,1,1,1,1,1,1,1,1,1,1,0.9285714285714286,0,0,0,-0.071428571
leukemia,5,7070,707,0.1,10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
leukemia,1,7070,354,0.05,5,1,1,1,1,1,1,1,0.9333333333333333,1,1,1,1,0,0,-0.066666667,0
leukemia,2,7070,354,0.05,5,1,1,0.9,0.8,1,1,0.92,0.8,1,1,0.76,0.8,0.020000000000000018,-0.14,0,0
leukemia,3,7070,354,0.05,5,1,1,1,0.9285714285714286,1,1,0.8888888888888888,0.7857142857142857,1,1,0.9777777777777777,0.7857142857142857,-0.111111111,-0.022222222,-0.142857143,-0.142857143
leukemia,4,7070,354,0.05,5,1,1,1,1,1,1,1,1,1,1,1,0.9285714285714286,0,0,0,-0.071428571
leukemia,5,7070,354,0.05,5,1,1,1,1,1,1,1,1,1,1,1,0.9285714285714286,0,0,0,-0.071428571
RELATHE,1,4322,4322,1,100,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9640285996055228,0.8951048951048951,0,0,0,0
RELATHE,2,4322,4322,1,100,1,1,0.9716962524654832,0.9230769230769231,1,1,0.9716962524654832,0.9230769230769231,1,1,0.9716962524654832,0.9230769230769231,0,0,0,0
RELATHE,3,4322,4322,1,100,1,1,0.9369161200556549,0.8947368421052632,1,1,0.9369161200556549,0.8947368421052632,1,1,0.9369161200556549,0.8947368421052632,0,0,0,0
RELATHE,4,4322,4322,1,100,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9799741602067182,0.9263157894736842,0,0,0,0
RELATHE,5,4322,4322,1,100,1,1,0.9544665012406949,0.9087719298245615,1,1,0.9544665012406949,0.9087719298245615,1,1,0.9544665012406949,0.9087719298245615,0,0,0,0
RELATHE,1,4322,3890,0.9,90,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9599605522682446,0.8986013986013986,1,1,0.9619329388560158,0.9020979020979021,-0.004068047,-0.002095661,0.003496503,0.006993007
