dataset_name,selector,feature_selection_method,selection_value,fold_count,k_features,Accuracy,AUC,train_Accuracy,train_AUC,baseline_Accuracy,baseline_AUC,baseline_train_Accuracy,baseline_train_AUC,checkpoint_path,checkpoint_status
madelon,concrete_autoencoder,single_split,1,1,1,0.5038461538461538,0.5216818807237651,0.5447115384615384,0.5516891320286504,0.6173076923076923,0.6956991315411816,0.7769230769230769,0.8863618502742718,/home/fast/ezrashl1/Tabular-Datasets-Benchmark-hub/output/2026-06-25_00-36-53/checkpoints/madelon_k1_concrete_autoencoder.keras,saved
madelon,concrete_autoencoder,single_split,5,1,5,0.4980769230769231,0.5061176783891347,0.5475961538461539,0.5688592083329096,0.6173076923076923,0.6956991315411816,0.7769230769230769,0.8863618502742718,/home/fast/ezrashl1/Tabular-Datasets-Benchmark-hub/output/2026-06-25_00-36-53/checkpoints/madelon_k5_concrete_autoencoder.keras,saved
madelon,concrete_autoencoder,single_split,10,1,10,0.625,0.6905061324732583,0.6850961538461539,0.7679686683783427,0.6173076923076923,0.6956991315411816,0.7769230769230769,0.8863618502742718,/home/fast/ezrashl1/Tabular-Datasets-Benchmark-hub/output/2026-06-25_00-36-53/checkpoints/madelon_k10_concrete_autoencoder.keras,saved
madelon,concrete_autoencoder,single_split,30,1,30,0.9038461538461539,0.9627317246378956,0.9971153846153846,0.99998243328578,0.6173076923076923,0.6956991315411816,0.7769230769230769,0.8863618502742718,/home/fast/ezrashl1/Tabular-Datasets-Benchmark-hub/output/2026-06-25_00-36-53/checkpoints/madelon_k30_concrete_autoencoder.keras,saved
madelon,concrete_autoencoder,single_split,60,1,60,0.9,0.9584855971948928,0.9975961538461539,0.9999879806692179,0.6173076923076923,0.6956991315411816,0.7769230769230769,0.8863618502742718,/home/fast/ezrashl1/Tabular-Datasets-Benchmark-hub/output/2026-06-25_00-36-53/checkpoints/madelon_k60_concrete_autoencoder.keras,saved
