dataset,fold,p,stg_k,lspin_k,feature_selection_method,selection_value,stg_feature_ratio,lspin_feature_ratio,lambda_value,lspin_lambda_value,stg_selected_features,lspin_selected_features,baseline_train_auc,baseline_train_accuracy,baseline_auc,baseline_accuracy,stg_train_auc,stg_train_accuracy,stg_auc,stg_accuracy,stg_train_loss_history,lspin_train_auc,lspin_train_accuracy,lspin_auc,lspin_accuracy,lspin_train_loss_history,stg_auc_delta,lspin_auc_delta,stg_accuracy_delta,lspin_accuracy_delta
madelon,1,500,500,306,lamda_tuning,stg=0.9|lspin=0.01,1.0,0.612,0.9,0.01,500,306,1.0,1.0,0.9707988165680473,0.9115384615384615,1.0,1.0,0.9707988165680473,0.9115384615384615,"[1.5050262754613704, 1.4849828373302112, 1.4711238687688655, 1.4626135934482922, 1.4544482014395974, 1.4447805664756082, 1.4407717314633457, 1.4422945867885242, 1.4381604628129439, 1.4333202730525623, 1.4358878244053235, 1.428806803443215, 1.4299259836023503, 1.4263930754228071, 1.425995414907282, 1.4183036955920132, 1.4225524989041416, 1.4226768558675593, 1.4283076091246172, 1.4177364761179143, 1.4147078015587546, 1.4136652946472168, 1.412535624070601, 1.410264253616333, 1.4040451916781338, 1.4076230959458784, 1.4117286638780073, 1.4061931805177168, 1.401684511791576, 1.403782681985335, 1.398915789344094, 1.3962856964631514, 1.3937282670627942, 1.3897003043781628, 1.399492697282271, 1.3963019414381548, 1.381491866978732, 1.394404411315918, 1.3949838334863836, 1.3868750658902256, 1.3825510415163906, 1.3829431425441394, 1.383133281360973, 1.3845864967866377, 1.3790837526321411, 1.3778901967135342, 1.3815950588746504, 1.3800799629905007, 1.37299691547047, 1.3693554943258113, 1.3698022365570068, 1.3690976663069292, 1.3807940699837424, 1.3634816083041104, 1.3532143831253052, 1.3643783981149846, 1.366457299752669, 1.3585620359940962, 1.3700669570402666, 1.361432834105058, 1.3543377356095747, 1.3629197857596658, 1.358377304944125, 1.3552454493262551, 1.3517066565426914, 1.3519352999600498, 1.3456948345357722, 1.33867778561332, 1.338895472613248, 1.347477143461054, 1.3410361355001277, 1.3418836485255847, 1.3410782055421309, 1.3355866453864358, 1.3413099700754338, 1.3392099792307073, 1.3333026604218916, 1.3349451260133223, 1.34064012224024, 1.3416961864991621, 1.3336212093179876, 1.3396334539760242, 1.3325855190103704, 1.32187050039118, 1.3347289887341587, 1.3218797770413486, 1.3202576203779741, 1.3241851763291792, 1.3139590566808528, 1.314350193197077, 1.3276830153031782, 1.3297979181463069, 1.3212877945466475, 1.3234507712450894, 1.3060680627822876, 1.3210661086169155, 1.3089756640520962, 1.323998212814331, 1.3154048919677734, 1.3200905106284402, 1.300779711116444, 1.3054751807993108, 1.3030062263662165, 1.3153550082987004, 1.3091406280344182, 1.290067661892284, 1.3020818666978315, 1.3178502646359531, 1.2946880622343584, 1.2955424677241931, 1.2985247373580933, 1.3029878789728337, 1.2968985600904985, 1.2941576134074817, 1.3000331033359875, 1.2888220115141436, 1.3011836788871072, 1.2867061549966985, 1.297501022165472, 1.2900052178989758, 1.273852976885709, 1.2886586622758345, 1.2845749638297341, 1.2729737108403987, 1.276053179394115, 1.2865327596664429, 1.2885450558228926, 1.2779754616997459, 1.2671840082515369, 1.2898181460120461, 1.2773538069291548, 1.2742669257250698, 1.2525046847083352, 1.2902383262460881, 1.2727221575650303, 1.2765505747361616, 1.2768656882372769, 1.2738101482391357, 1.2803704846989026, 1.268879153511741, 1.2714832045815208, 1.2628467082977295, 1.271521720019254, 1.2627001892436633, 1.2686782533472234, 1.2588923410935835, 1.254055218263106, 1.2602208961140027, 1.245157610286366, 1.2529614080082287, 1.252824913371693, 1.275339202447371, 1.2615478363904087, 1.2436827529560437, 1.2518160776658491, 1.2610352039337158, 1.2514076774770564, 1.2518714341250332, 1.250446688045155, 1.2620763887058606, 1.2562685446305708, 1.235364783893932, 1.2472499717365613, 1.241614493456754, 1.2519994323903865, 1.2478886625983499, 1.254065600308505, 1.2389253594658591, 1.248807972127741, 1.231204336339777, 1.2320539409464055, 1.2498539144342595, 1.2430324229327114, 1.231733051213351, 1.2208440412174573, 1.2247096625241367, 1.2273183952678333, 1.231483687054027, 1.2264244122938677, 1.2280742688612505, 1.2343318462371826, 1.2109223929318516, 1.2211013057015159, 1.233237710866061, 1.2268030101602727, 1.23840040510351, 1.2230586138638584, 1.2243848063729026, 1.2207326997410168, 1.223972428928722, 1.2174478552558206, 1.2033061547712847, 1.2074981386011296, 1.2117811766537754, 1.2143476334485142, 1.2088793299414895, 1.2150573296980425, 1.2005652839487249, 1.2106475071473555, 1.1923407099463723, 1.2189563404430042, 1.2141656333749944, 1.2106499455191873, 1.2166019786487927, 1.211945566264066, 1.1824734969572588, 1.2006556987762451, 1.1909460479562932, 1.1995980631221423, 1.1924560395154087, 1.1966187845576892, 1.1982481479644775, 1.1870597384192727, 1.1956092335961082, 1.194878946651112, 1.1806476766412908, 1.1940247795798562, 1.1904251467097888, 1.1850374828685413, 1.1795255921103738, 1.1991940303282305, 1.1850633512843738, 1.1828482042659412, 1.1924003145911477, 1.1808694384314797, 1.186296354640614, 1.156289512460882, 1.1692892854863948, 1.1702413450587879, 1.1665299263867466, 1.1675929698077114, 1.1536235917698254, 1.1598334204066882, 1.1541276194832542, 1.163996165448969, 1.165349537676031, 1.1734859618273648, 1.1667650071057407, 1.1440924947912043, 1.1524887626821345, 1.1487899693575772, 1.1550187089226462, 1.149581410668113, 1.1437323635274714, 1.1329911080273716, 1.1516917943954468, 1.1482824303887107, 1.1459717208688909, 1.1155236634341152, 1.137287356636741, 1.1327847567471592, 1.1484390822323887, 1.1339212330904873, 1.1199793923984875, 1.1314870660955256, 1.131077061999928, 1.1209728717803955, 1.11869524825703, 1.1226657845757224, 1.1375865719535134, 1.1285179745067249, 1.1225865212353794, 1.1146917343139648, 1.1125807545401833, 1.0975771708921953, 1.113170477476987, 1.1170568574558606, 1.1082000190561467, 1.0979286649010398, 1.094101450660012, 1.1096206469969316, 1.095062017440796, 1.1097422404722734, 1.0849302898753772, 1.0983083031394265, 1.0756897059353916, 1.0839963176033713, 1.0978092822161587, 1.0699315938082608, 1.0932557040994817, 1.0690473318099976, 1.085808602246371, 1.0880523378198796, 1.0834145871075718, 1.0675828456878662, 1.0681358142332598, 1.0724470290270718, 1.0625714172016492, 1.0857615796002476, 1.085796128619801, 1.079249620437622, 1.0564259724183516, 1.0631504383954136, 1.0482978712428699, 1.0587818622589111, 1.0320100350813433, 1.063929557800293, 1.0440191247246482, 1.0416227145628496, 1.0541822964494878, 1.0440451231869785, 1.0433880307457664, 1.04322641546076, 1.0277186144482007, 1.0450045520609075, 1.0436441681601785, 1.0251168771223589, 1.0341445315967908, 1.0225942622531543, 1.0358673117377541, 1.0160297372124412, 1.0271929177370938, 1.0279584635387768, 1.0165139436721802, 1.0043851895765825, 1.0073785239999944, 1.0073487108403987, 1.0168170658024875, 1.0059875791723079, 1.0103804902596907, 0.9995602044192228, 1.014676408334212, 1.0117163549770007, 1.004732142795216, 0.9977536255663092, 0.9964838353070345, 0.9941497228362344, 0.9956911910663951, 0.9893383546309038, 0.9849759611216459, 0.9946628754789179, 0.9963601990179582, 0.9837481867183339, 1.0042732466350903, 0.9742258841341193, 0.9717251387509432, 0.9793200438672846, 0.9728284694931724, 0.9788485277782787, 0.9912205175919966, 0.9935643889687278, 0.972220778465271, 0.9746356389739297, 0.9650901772759177, 0.9558634432879362, 0.9737087433988397, 0.9868194731799039, 0.9555851004340432, 0.9535907940431074, 0.9788995385169983, 0.9749184846878052, 0.9633425203236666, 0.9701424024321816, 0.9387561678886414, 0.9602864655581388, 0.9528303363106467, 0.9496748989278619, 0.968514388257807, 0.9741057861935009, 0.9462720426646146, 0.946038923480294, 0.9530587629838423, 0.9543565240773287, 0.9314890178767118, 0.9367834600535306, 0.9711510051380504, 0.9249028292569247, 0.9377381313930858, 0.9361714016307484, 0.9289777495644309, 0.9280910979617726, 0.9306173920631409, 0.9393585974519904, 0.9164917794140902, 0.9240321625362743, 0.9192138639363375, 0.911729557947679, 0.9166223515163768, 0.919975920156999, 0.9226268475705927, 0.9251822124827992, 0.9392100084911693, 0.9196889779784463, 0.9305161020972512, 0.9480606425892223, 0.9173987182703885, 0.9078904336149042, 0.9191116311333396, 0.9150790734724565, 0.9213555184277621, 0.9108100479299371, 0.9165344509211454, 0.8944053812460466, 0.9057805104689165, 0.9187293269417502, 0.9088826721364801, 0.9005893902345137, 0.9050263816660101, 0.8945367661389437, 0.9040067250078375, 0.8974706530570984, 0.9092178019610319, 0.9001255360516635, 0.8921105319803412, 0.8681078390641646, 0.9060416329990734, 0.8892780108885332, 0.8955472003329884, 0.8881361321969465, 0.8889095349745317, 0.8909402923150496, 0.8868125514550642, 0.8729927864941683, 0.8980330553921786, 0.8901839743960988, 0.8753591775894165, 0.8801764791662042, 0.8939779292453419, 0.8965173851359974, 0.8703075647354126, 0.8755086714571173, 0.8664514043114402, 0.869872282851826, 0.8780273036523298, 0.8593871051614935, 0.866846734827215, 0.8842716650529341, 0.860780038616874, 0.8838515335863287, 0.8781171982938593, 0.8596219366247003, 0.8734658793969587, 0.8660360412164168, 0.8682844638824463, 0.8839359716935591, 0.883378034288233, 0.8706252466548573, 0.8564573634754528, 0.8484105305238203, 0.8828177181157199, 0.8637614683671431, 0.8776735121553595, 0.8692586151036349, 0.8661527254364707, 0.8809690800580111, 0.8679259636185386, 0.8630979386242953, 0.8475740551948547, 0.8639672886241566, 0.8633562922477722, 0.8738955692811445, 0.8787844018502668, 0.8552363243970004, 0.8421212651512839, 0.8570608334107832, 0.863109827041626, 0.8602380481633273, 0.8453300541097467, 0.8513633175329729, 0.8529852032661438, 0.8326399272138422, 0.8356429501013323, 0.8457648808305914, 0.8547178561037237, 0.8444405794143677, 0.8461713736707513, 0.8504343683069403, 0.8554391156543385, 0.8280343250794844, 0.8438936038450762, 0.8402352224696766, 0.837274128740484, 0.8420828147367998, 0.8417620442130349, 0.8390988165682013, 0.8489964550191705, 0.8290075280449607, 0.849719762802124, 0.8440741029652682, 0.8438383665951815, 0.8577529408714988, 0.8512122468514876, 0.8436386531049554, 0.8392183889042247, 0.851483019915494, 0.8469910459084944, 0.8366533463651483, 0.8308712189847772, 0.8301930373365228, 0.8434843420982361, 0.8392560969699513, 0.8331178751858798, 0.8354741930961609, 0.8413495746525851]",1.0,1.0,0.6482470414201184,0.6057692307692307,"[0.7292821515690197, 0.7099874886599454, 0.6933165897022594, 0.683447702364488, 0.6735918034206737, 0.6683925065127286, 0.662264802239158, 0.6485042192719199, 0.6417395906014876, 0.6315140453251925, 0.622340283610604, 0.612506470896981, 0.5992654616182501, 0.5970400734381243, 0.5814828655936501, 0.5751858732917092, 0.5615701892159202, 0.5500669858672402, 0.5464527769522234, 0.5388441410931674, 0.5318848870017312, 0.5212841711261056, 0.5137775621630929, 0.5068285085938193, 0.5016406584869731, 0.4934746731411327, 0.48981267484751617, 0.4806346432729201, 0.4778505563735962, 0.47218338467858056, 0.471010451967066, 0.46082031997767364, 0.4592542160641063, 0.45835487138141284, 0.45411893183534796, 0.4522565088488839, 0.44818162647160614, 0.44525678862224927, 0.44244926084171643, 0.44121728160164575, 0.4379476119171489, 0.4382984069260684, 0.43650107221169904, 0.43343821980736474, 0.43490250544114545, 0.4316631420092149, 0.4284386824477803, 0.42725392363288184, 0.4261173768477006, 0.42328570647673175, 0.422084778547287, 0.42347024245695636, 0.4231478138403459, 0.4231561097231778, 0.4172149896621704, 0.4188027083873749, 0.4187612777406519, 0.41769085147164087, 0.4179670431397178, 0.4167610542340712, 0.41542029109868134, 0.4170291776006872, 0.4140225079926578, 0.4149245728145946, 0.41112556240775366, 0.4114116376096552, 0.41242797537283465, 0.410978076132861, 0.41071995280005713, 0.41026054458184674, 0.4099292619661851, 0.410491558638486, 0.409740304405039, 0.40809551694176416, 0.4095017801631581, 0.40867393937977875, 0.40932439132170245, 0.4070013436404141, 0.40916409546678717, 0.40691638534719293, 0.4061279838735407, 0.4061139930378307, 0.4059064984321594, 0.4060750955885107, 0.4046030450950969, 0.404715277931907, 0.40619718757542694, 0.4043633287603205, 0.4045626006343148, 0.40374651551246643, 0.4054241342978044, 0.40338807756250555, 0.4043324047868902, 0.40413254499435425, 0.4033109572800723, 0.40268807248635724, 0.40384200486269867, 0.4019582379948009, 0.4026830494403839, 0.4023683802648024, 0.4031738991087133, 0.4020989103750749, 0.40179327401247894, 0.40243014693260193, 0.40111210400407965, 0.4005128361962058, 0.4010941521687941, 0.39976872910152783, 0.40075904672796075, 0.400153097781268, 0.40093941580165515, 0.40034552866762335, 0.4005596800283952, 0.4001953818581321, 0.4005471007390456, 0.3999100923538208, 0.400394315069372, 0.3997188779440793, 0.40034193071452057, 0.39894791082902387, 0.399372016841715, 0.3989113352515481, 0.3987028923901645, 0.3991019373590296, 0.3995831175283952, 0.4001235338774594, 0.39844810691746796, 0.39972831444306806, 0.40020800178701227, 0.3990597833286632, 0.39853197065266693, 0.39802015911449085, 0.3990135761824521, 0.39873205531727185, 0.3977023281834342, 0.39781824296171014, 0.3982140069658106, 0.3984015773643147, 0.39783570170402527, 0.3990204361352054, 0.39888160878961737, 0.39845031228932465, 0.3977795785123652, 0.39791432293978607, 0.39786832440983166, 0.3968541513789784, 0.39758538657968695, 0.39723030816424976, 0.39683719114823773, 0.3977070315317674, 0.3968450670892542, 0.39699423042210663, 0.39682661403309216, 0.3975566571409052, 0.3970394649288871, 0.3971888341686942, 0.39678414030508563, 0.3962610282681205, 0.3978340517390858, 0.39734114571051166, 0.3961467986757105, 0.3964774093844674, 0.3965370546687733, 0.3961734419519251, 0.3966463966803117, 0.3957362256266854, 0.3962397575378418, 0.3970340598713268, 0.395904232155193, 0.39584337310357526, 0.39562027833678504, 0.39599706638943066, 0.3954168639399789, 0.3958048793402585, 0.39513674920255487, 0.39655689759687945, 0.39575794068249787, 0.39569897001439874, 0.39523420008746063, 0.39557008851658215, 0.3963553390719674, 0.39560219645500183, 0.39533739469268103, 0.3952342380176891, 0.3957473229278218, 0.39538314938545227, 0.39520717479965906, 0.3952034928581931, 0.3950963724743236, 0.3946093429218639, 0.3947422748262232, 0.39525142312049866, 0.39539420333775604, 0.394717891107906, 0.394644786011089, 0.39510097015987744, 0.3951644680716775, 0.3952461833303625, 0.3948098746213046, 0.3944575786590576, 0.3945658261125738, 0.3944444547999989, 0.3946007327599959, 0.39426938512108545, 0.39476859840479767, 0.3957631940191442, 0.39479929208755493, 0.39525059949267993, 0.39417337016625836, 0.3942705880511891, 0.39482857151464984, 0.39503626119006763, 0.3942583040757613, 0.39514806595715607, 0.39480492743578827, 0.3944905806671489, 0.3944854655049064, 0.3940631638873707, 0.39463516527956183, 0.39418305321173236, 0.39510816877538507, 0.3941964561289007, 0.39408740401268005, 0.39418997818773444, 0.3948612836274234, 0.39405103434215893, 0.3936815559864044, 0.39366625384850934, 0.3938606923276728, 0.39502868869087915, 0.39381857351823285, 0.3944631544026462, 0.39407315308397467, 0.394207699732347, 0.3939242417162115, 0.39516695792024786, 0.39452280510555615, 0.3938463438640941, 0.39383417638865387, 0.3941086313941262, 0.39391548254273157, 0.39422722296281293, 0.39354290745475073, 0.39367587999864057, 0.39364220879294654, 0.39343277703632007, 0.3934202627702193, 0.39316206086765637, 0.3943317234516144, 0.39358055049722845, 0.39340116760947486, 0.39360828562216327, 0.3934777189384807, 0.3936740756034851, 0.3939753608270125, 0.39463062448935077, 0.3934497020461343, 0.3934511027552865, 0.3935563320463354, 0.3932795226573944, 0.39339096166870813, 0.39328709515658294, 0.3934668546373194, 0.3931073844432831, 0.393371966752139, 0.393208154223182, 0.3936357254331762, 0.3938418518413197, 0.39314546368338843, 0.39337888630953705, 0.39363785765387793, 0.3932612213221463, 0.3932670923796567]",0.0,-0.322551775147929,0.0,-0.3057692307692308
